image_name,ra_deg,dec_deg,orientation_class
stars-753.png,232.5,87.5001,8
stars-754.png,192.5,-32.5001,10
stars-755.png,227.5,-27.5001,9
stars-756.png,52.5,42.5001,2
stars-757.png,267.5,-27.5001,9
stars-758.png,82.5,-82.5001,1
stars-759.png,317.5,-17.5001,0
stars-760.png,12.5,32.5001,4
stars-761.png,42.5,-12.5001,11
stars-762.png,87.5,7.5001,2
stars-763.png,67.5,-67.5001,1
stars-764.png,352.5,-12.5001,0
stars-765.png,87.5,-12.5001,6
stars-766.png,347.5,-7.5001,0
stars-767.png,142.5,22.5001,3
stars-768.png,17.5,7.5001,4
stars-769.png,162.5,77.5001,8
stars-770.png,147.5,-7.5001,10
stars-771.png,152.5,42.5001,3
stars-772.png,117.5,52.5001,3
stars-773.png,302.5,-67.5001,1
stars-774.png,182.5,-32.5001,10
stars-775.png,157.5,62.5001,8
stars-776.png,267.5,-32.5001,9
stars-777.png,107.5,72.5001,8
stars-778.png,182.5,-67.5001,1
stars-779.png,137.5,27.5001,3
stars-780.png,327.5,62.5001,8
stars-781.png,97.5,-47.5001,6
stars-782.png,312.5,47.5001,5
stars-783.png,217.5,22.5001,7
stars-784.png,57.5,82.5001,8
stars-785.png,307.5,57.5001,5
stars-786.png,322.5,-47.5001,0
stars-787.png,7.5,57.5001,4
stars-788.png,97.5,-42.5001,6
stars-789.png,277.5,-57.5001,9
stars-790.png,27.5,-37.5001,11
stars-791.png,7.5,-7.5001,11
stars-792.png,7.5,-87.5001,1
stars-793.png,67.5,-82.5001,1
stars-794.png,282.5,-12.5001,9
stars-795.png,227.5,-22.5001,9
stars-796.png,27.5,82.5001,8
stars-797.png,72.5,12.5001,2
stars-798.png,127.5,-57.5001,6
stars-799.png,147.5,-47.5001,10
stars-800.png,232.5,-42.5001,9
stars-801.png,37.5,37.5001,4
stars-802.png,357.5,-37.5001,0
stars-803.png,262.5,-7.5001,9
stars-804.png,112.5,-12.5001,6
stars-805.png,147.5,82.5001,8
stars-806.png,137.5,17.5001,3
stars-807.png,207.5,22.5001,7
stars-808.png,202.5,52.5001,7
stars-809.png,177.5,-7.5001,10
stars-810.png,197.5,-22.5001,10
stars-811.png,347.5,-82.5001,1
stars-812.png,242.5,-32.5001,9
stars-813.png,227.5,57.5001,7
stars-814.png,27.5,-77.5001,1
stars-815.png,177.5,-42.5001,10
stars-816.png,317.5,87.5001,8
stars-817.png,172.5,-67.5001,1
stars-818.png,342.5,-42.5001,0
stars-819.png,222.5,37.5001,7
stars-820.png,202.5,37.5001,7
stars-821.png,22.5,-7.5001,11
stars-822.png,237.5,-82.5001,1
stars-823.png,347.5,57.5001,4
stars-824.png,82.5,-67.5001,1
stars-825.png,12.5,7.5001,4
stars-826.png,112.5,-47.5001,6
stars-827.png,72.5,32.5001,2
stars-828.png,102.5,-2.5001,6
stars-829.png,192.5,-2.5001,10
stars-830.png,47.5,-77.5001,1
stars-831.png,92.5,27.5001,2
stars-832.png,52.5,-87.5001,1
stars-833.png,307.5,7.5001,5
stars-834.png,182.5,37.5001,3
stars-835.png,77.5,-32.5001,6
stars-836.png,32.5,57.5001,4
stars-837.png,207.5,52.5001,7
stars-838.png,332.5,-37.5001,0
stars-839.png,262.5,-2.5001,9
stars-840.png,247.5,-47.5001,9
stars-841.png,72.5,72.5001,8
stars-842.png,307.5,-52.5001,0
stars-843.png,12.5,-32.5001,11
stars-844.png,27.5,-62.5001,1
stars-845.png,292.5,87.5001,8
stars-846.png,127.5,-62.5001,1
stars-847.png,72.5,-37.5001,11
stars-848.png,92.5,47.5001,2
stars-849.png,217.5,-27.5001,9
stars-850.png,142.5,-57.5001,1
stars-851.png,257.5,-57.5001,9
stars-852.png,252.5,12.5001,7
stars-853.png,157.5,-2.5001,3
stars-854.png,262.5,67.5001,8
stars-855.png,7.5,-62.5001,1
stars-856.png,37.5,2.5001,11
stars-857.png,307.5,-87.5001,1
stars-858.png,117.5,-52.5001,6
stars-859.png,207.5,27.5001,7
stars-860.png,292.5,2.5001,5
stars-861.png,87.5,-7.5001,6
stars-862.png,297.5,17.5001,5
stars-863.png,302.5,7.5001,5
stars-864.png,202.5,67.5001,8
stars-865.png,32.5,-72.5001,1
stars-866.png,352.5,-87.5001,1
stars-867.png,217.5,87.5001,8
stars-868.png,157.5,32.5001,3
stars-869.png,277.5,-67.5001,1
stars-870.png,212.5,-42.5001,10
stars-871.png,147.5,72.5001,8
stars-872.png,2.5,-27.5001,11
stars-873.png,147.5,-37.5001,10
stars-874.png,82.5,-22.5001,6
stars-875.png,62.5,47.5001,2
stars-876.png,267.5,-82.5001,1
stars-877.png,352.5,-2.5001,0
stars-878.png,202.5,42.5001,7
stars-879.png,357.5,-57.5001,1
stars-880.png,167.5,-77.5001,1
stars-881.png,297.5,87.5001,8
stars-882.png,312.5,-7.5001,0
stars-883.png,137.5,-32.5001,6
stars-884.png,322.5,22.5001,5
stars-885.png,287.5,-62.5001,1
stars-886.png,17.5,47.5001,4
stars-887.png,357.5,87.5001,8
stars-888.png,342.5,2.5001,0
stars-889.png,157.5,-77.5001,1
stars-890.png,52.5,-27.5001,11
stars-891.png,27.5,42.5001,4
stars-892.png,217.5,57.5001,7
stars-893.png,237.5,7.5001,7
stars-894.png,27.5,-47.5001,11
stars-895.png,242.5,87.5001,8
stars-896.png,187.5,2.5001,10
stars-897.png,352.5,-47.5001,0
stars-898.png,347.5,2.5001,4
stars-899.png,307.5,-17.5001,0
stars-900.png,172.5,-77.5001,1
stars-901.png,87.5,-22.5001,6
stars-902.png,87.5,-47.5001,6
stars-903.png,197.5,-27.5001,10
stars-904.png,302.5,47.5001,5
stars-905.png,202.5,27.5001,7
stars-906.png,257.5,32.5001,5
stars-907.png,357.5,27.5001,4
stars-908.png,287.5,-57.5001,9
stars-909.png,287.5,-77.5001,1
stars-910.png,167.5,22.5001,3
stars-911.png,12.5,27.5001,4
stars-912.png,67.5,32.5001,2
stars-913.png,212.5,-17.5001,10
stars-914.png,312.5,22.5001,5
stars-915.png,287.5,57.5001,5
stars-916.png,347.5,42.5001,4
stars-917.png,157.5,27.5001,3
stars-918.png,282.5,87.5001,8
stars-919.png,202.5,-62.5001,1
stars-920.png,277.5,37.5001,5
stars-921.png,312.5,-52.5001,0
stars-922.png,147.5,37.5001,3
stars-923.png,67.5,-12.5001,11
stars-924.png,222.5,47.5001,7
stars-925.png,237.5,52.5001,7
stars-926.png,282.5,37.5001,5
stars-927.png,327.5,-22.5001,0
stars-928.png,302.5,42.5001,5
stars-929.png,202.5,-57.5001,10
stars-930.png,287.5,62.5001,8
stars-931.png,307.5,87.5001,8
stars-932.png,62.5,17.5001,2
stars-933.png,117.5,-72.5001,1
stars-934.png,147.5,2.5001,3
stars-935.png,187.5,77.5001,8
stars-936.png,22.5,57.5001,4
stars-937.png,22.5,-2.5001,11
stars-938.png,32.5,77.5001,8
stars-939.png,87.5,-62.5001,1
stars-940.png,222.5,62.5001,8
stars-941.png,227.5,-12.5001,9
stars-942.png,67.5,37.5001,2
stars-943.png,262.5,-32.5001,9
stars-944.png,297.5,-17.5001,0
stars-945.png,107.5,17.5001,2
stars-946.png,257.5,-87.5001,1
stars-947.png,152.5,77.5001,8
stars-948.png,17.5,-22.5001,11
stars-949.png,182.5,27.5001,3
stars-950.png,357.5,-47.5001,0
stars-951.png,7.5,-72.5001,1
stars-952.png,7.5,-37.5001,11
stars-953.png,242.5,27.5001,7
stars-954.png,337.5,-2.5001,0
stars-955.png,72.5,42.5001,2
stars-956.png,267.5,2.5001,5
stars-957.png,47.5,-87.5001,1
stars-958.png,267.5,-52.5001,9
stars-959.png,242.5,62.5001,8
stars-960.png,2.5,-57.5001,1
stars-961.png,307.5,-7.5001,0
stars-962.png,227.5,-32.5001,9
stars-963.png,292.5,77.5001,8
stars-964.png,222.5,67.5001,8
stars-965.png,322.5,7.5001,0
stars-966.png,82.5,-27.5001,6
stars-967.png,352.5,12.5001,4
stars-968.png,302.5,22.5001,5
stars-969.png,267.5,-72.5001,1
stars-970.png,252.5,42.5001,7
stars-971.png,187.5,72.5001,8
stars-972.png,132.5,-12.5001,6
stars-973.png,242.5,12.5001,7
stars-974.png,282.5,17.5001,5
stars-975.png,172.5,-62.5001,1
stars-976.png,147.5,27.5001,3
stars-977.png,357.5,82.5001,8
stars-978.png,317.5,-67.5001,1
stars-979.png,152.5,-2.5001,3
stars-980.png,142.5,57.5001,3
stars-981.png,252.5,-87.5001,1
stars-982.png,217.5,42.5001,7
stars-983.png,292.5,-82.5001,1
stars-984.png,277.5,82.5001,8
stars-985.png,262.5,-17.5001,9
stars-986.png,157.5,42.5001,3
stars-987.png,232.5,12.5001,7
stars-988.png,72.5,-57.5001,1
stars-989.png,192.5,2.5001,7
stars-990.png,267.5,62.5001,8
stars-991.png,342.5,7.5001,4
stars-992.png,337.5,82.5001,8
stars-993.png,262.5,47.5001,5
stars-994.png,127.5,-7.5001,6
stars-995.png,27.5,52.5001,4
stars-996.png,202.5,-67.5001,1
stars-997.png,107.5,12.5001,2
stars-998.png,222.5,-77.5001,1
stars-999.png,207.5,42.5001,7
stars-1000.png,267.5,-2.5001,9
stars-1001.png,182.5,2.5001,10
stars-1002.png,92.5,22.5001,2
stars-1003.png,7.5,17.5001,4
stars-1004.png,222.5,2.5001,7
stars-1005.png,7.5,-27.5001,11
stars-1006.png,347.5,62.5001,8
stars-1007.png,322.5,-22.5001,0
stars-1008.png,262.5,62.5001,8
stars-1009.png,222.5,12.5001,7
stars-1010.png,117.5,22.5001,3
stars-1011.png,162.5,7.5001,3
stars-1012.png,172.5,82.5001,8
stars-1013.png,297.5,-7.5001,0
stars-1014.png,317.5,27.5001,5
stars-1015.png,137.5,47.5001,3
stars-1016.png,357.5,-82.5001,1
stars-1017.png,2.5,32.5001,4
stars-1018.png,57.5,72.5001,8
stars-1019.png,12.5,42.5001,4
stars-1020.png,187.5,-7.5001,10
stars-1021.png,82.5,-47.5001,6
stars-1022.png,242.5,77.5001,8
stars-1023.png,312.5,52.5001,5
stars-1024.png,257.5,-67.5001,1
stars-1025.png,312.5,-72.5001,1
stars-1026.png,252.5,-7.5001,9
stars-1027.png,22.5,2.5001,11
stars-1028.png,137.5,-82.5001,1
stars-1029.png,342.5,-87.5001,1
stars-1030.png,102.5,72.5001,8
stars-1031.png,112.5,-22.5001,6
stars-1032.png,207.5,-32.5001,10
stars-1033.png,192.5,-72.5001,1
stars-1034.png,182.5,-62.5001,1
stars-1035.png,247.5,-7.5001,9
stars-1036.png,97.5,-62.5001,1
stars-1037.png,152.5,-57.5001,10
stars-1038.png,332.5,-27.5001,0
stars-1039.png,12.5,-2.5001,11
stars-1040.png,17.5,32.5001,4
stars-1041.png,112.5,-2.5001,6
stars-1042.png,332.5,12.5001,4
stars-1043.png,172.5,-42.5001,10
stars-1044.png,47.5,-47.5001,11
stars-1045.png,187.5,-47.5001,10
stars-1046.png,302.5,-52.5001,0
stars-1047.png,257.5,47.5001,5
stars-1048.png,297.5,67.5001,8
stars-1049.png,67.5,87.5001,8
stars-1050.png,237.5,87.5001,8
stars-1051.png,297.5,52.5001,5
stars-1052.png,32.5,-62.5001,1
stars-1053.png,197.5,2.5001,7
stars-1054.png,247.5,-2.5001,9
stars-1055.png,222.5,-72.5001,1
stars-1056.png,62.5,82.5001,8
stars-1057.png,107.5,27.5001,2
stars-1058.png,232.5,37.5001,7
stars-1059.png,337.5,-62.5001,1
stars-1060.png,332.5,-52.5001,0
stars-1061.png,122.5,-37.5001,6
stars-1062.png,292.5,-17.5001,0
stars-1063.png,312.5,67.5001,8
stars-1064.png,22.5,-42.5001,11
stars-1065.png,77.5,-47.5001,6
stars-1066.png,177.5,7.5001,3
stars-1067.png,37.5,-77.5001,1
stars-1068.png,2.5,27.5001,4
stars-1069.png,87.5,37.5001,2
stars-1070.png,102.5,77.5001,8
stars-1071.png,2.5,-42.5001,11
stars-1072.png,312.5,-67.5001,1
stars-1073.png,292.5,-47.5001,9
stars-1074.png,42.5,-32.5001,11
stars-1075.png,212.5,-82.5001,1
stars-1076.png,42.5,-7.5001,11
stars-1077.png,127.5,2.5001,6
stars-1078.png,307.5,-2.5001,0
stars-1079.png,257.5,82.5001,8
stars-1080.png,347.5,-32.5001,0
stars-1081.png,162.5,42.5001,3
stars-1082.png,87.5,-77.5001,1
stars-1083.png,77.5,-22.5001,6
stars-1084.png,37.5,-57.5001,11
stars-1085.png,292.5,67.5001,8
stars-1086.png,27.5,-27.5001,11
stars-1087.png,302.5,72.5001,8
stars-1088.png,182.5,17.5001,3
stars-1089.png,317.5,-37.5001,0
stars-1090.png,62.5,62.5001,8
stars-1091.png,272.5,-62.5001,1
stars-1092.png,322.5,37.5001,5
stars-1093.png,82.5,-2.5001,2
stars-1094.png,27.5,17.5001,4
stars-1095.png,257.5,-72.5001,1
stars-1096.png,242.5,-7.5001,9
stars-1097.png,47.5,-2.5001,11
stars-1098.png,342.5,-7.5001,0
stars-1099.png,237.5,-67.5001,1
stars-1100.png,302.5,32.5001,5
stars-1101.png,322.5,47.5001,5
stars-1102.png,247.5,22.5001,7
stars-1103.png,297.5,-87.5001,1
stars-1104.png,302.5,-32.5001,0
stars-1105.png,332.5,-82.5001,1
stars-1106.png,12.5,-57.5001,1
stars-1107.png,272.5,-77.5001,1
stars-1108.png,97.5,-17.5001,6
stars-1109.png,32.5,-22.5001,11
stars-1110.png,292.5,-2.5001,5
stars-1111.png,327.5,-57.5001,0
stars-1112.png,207.5,-27.5001,10
stars-1113.png,172.5,62.5001,8
stars-1114.png,142.5,-22.5001,6
stars-1115.png,12.5,57.5001,4
stars-1116.png,92.5,-72.5001,1
stars-1117.png,307.5,77.5001,8
stars-1118.png,157.5,-17.5001,10
stars-1119.png,137.5,-47.5001,6
stars-1120.png,27.5,-87.5001,1
stars-1121.png,227.5,-72.5001,1
stars-1122.png,142.5,-87.5001,1
stars-1123.png,267.5,-12.5001,9
stars-1124.png,77.5,47.5001,2
stars-1125.png,17.5,62.5001,8
stars-1126.png,297.5,-57.5001,1
stars-1127.png,212.5,47.5001,7
stars-1128.png,62.5,-72.5001,1
stars-1129.png,297.5,-42.5001,0
stars-1130.png,282.5,-87.5001,1
stars-1131.png,142.5,52.5001,3
stars-1132.png,112.5,-72.5001,1
stars-1133.png,27.5,7.5001,4
stars-1134.png,12.5,-37.5001,11
stars-1135.png,217.5,62.5001,8
stars-1136.png,252.5,67.5001,8
stars-1137.png,82.5,42.5001,2
stars-1138.png,152.5,62.5001,8
stars-1139.png,112.5,67.5001,8
stars-1140.png,42.5,57.5001,8
stars-1141.png,247.5,-17.5001,9
stars-1142.png,17.5,22.5001,4
stars-1143.png,42.5,62.5001,8
stars-1144.png,342.5,-47.5001,0
stars-1145.png,282.5,-42.5001,9
stars-1146.png,147.5,62.5001,8
stars-1147.png,317.5,-22.5001,0
stars-1148.png,187.5,57.5001,8
stars-1149.png,102.5,52.5001,2
stars-1150.png,327.5,47.5001,4
stars-1151.png,182.5,42.5001,3
stars-1152.png,37.5,-87.5001,1
stars-1153.png,77.5,-72.5001,1
stars-1154.png,332.5,42.5001,4
stars-1155.png,77.5,37.5001,2
stars-1156.png,192.5,-77.5001,1
stars-1157.png,252.5,-12.5001,9
stars-1158.png,17.5,-82.5001,1
stars-1159.png,112.5,47.5001,2
stars-1160.png,102.5,-87.5001,1
stars-1161.png,97.5,-67.5001,1
stars-1162.png,117.5,-27.5001,6
stars-1163.png,122.5,17.5001,3
stars-1164.png,312.5,17.5001,5
stars-1165.png,112.5,87.5001,8
stars-1166.png,147.5,32.5001,3
stars-1167.png,212.5,62.5001,8
stars-1168.png,7.5,47.5001,4
stars-1169.png,102.5,27.5001,2
stars-1170.png,82.5,52.5001,2
stars-1171.png,72.5,7.5001,2
stars-1172.png,157.5,-87.5001,1
stars-1173.png,302.5,-27.5001,0
stars-1174.png,332.5,87.5001,8
stars-1175.png,237.5,-7.5001,9
stars-1176.png,327.5,37.5001,4
stars-1177.png,72.5,-17.5001,11
stars-1178.png,307.5,62.5001,8
stars-1179.png,212.5,22.5001,7
stars-1180.png,17.5,57.5001,4
stars-1181.png,187.5,-77.5001,1
stars-1182.png,157.5,-62.5001,1
stars-1183.png,217.5,82.5001,8
stars-1184.png,47.5,-52.5001,11
stars-1185.png,317.5,82.5001,8
stars-1186.png,17.5,-77.5001,1
stars-1187.png,127.5,-32.5001,6
stars-1188.png,87.5,42.5001,2
stars-1189.png,82.5,-17.5001,6
stars-1190.png,162.5,82.5001,8
stars-1191.png,332.5,62.5001,8
stars-1192.png,177.5,22.5001,3
stars-1193.png,172.5,2.5001,10
stars-1194.png,202.5,-87.5001,1
stars-1195.png,347.5,-42.5001,0
stars-1196.png,342.5,57.5001,4
stars-1197.png,92.5,-2.5001,6
stars-1198.png,352.5,27.5001,4
stars-1199.png,122.5,67.5001,8
stars-1200.png,97.5,82.5001,8
stars-1201.png,167.5,67.5001,8
stars-1202.png,272.5,-12.5001,9
stars-1203.png,247.5,17.5001,7
stars-1204.png,257.5,-22.5001,9
stars-1205.png,152.5,-17.5001,10
stars-1206.png,152.5,-67.5001,1
stars-1207.png,232.5,-22.5001,9
stars-1208.png,297.5,27.5001,5
stars-1209.png,47.5,-17.5001,11
stars-1210.png,137.5,-2.5001,3
stars-1211.png,247.5,-82.5001,1
stars-1212.png,147.5,-32.5001,10
stars-1213.png,242.5,-37.5001,9
stars-1214.png,2.5,7.5001,4
stars-1215.png,337.5,32.5001,4
stars-1216.png,82.5,47.5001,2
stars-1217.png,62.5,77.5001,8
stars-1218.png,277.5,-77.5001,1
stars-1219.png,192.5,-7.5001,10
stars-1220.png,337.5,42.5001,4
stars-1221.png,242.5,-52.5001,9
stars-1222.png,332.5,-7.5001,0
stars-1223.png,127.5,82.5001,8
stars-1224.png,252.5,-42.5001,9
stars-1225.png,137.5,-62.5001,1
stars-1226.png,347.5,-72.5001,1
stars-1227.png,152.5,27.5001,3
stars-1228.png,107.5,-62.5001,1
stars-1229.png,262.5,37.5001,5
stars-1230.png,197.5,-42.5001,10
stars-1231.png,147.5,77.5001,8
stars-1232.png,32.5,72.5001,8
stars-1233.png,142.5,42.5001,3
stars-1234.png,197.5,72.5001,8
stars-1235.png,52.5,27.5001,2
stars-1236.png,112.5,32.5001,2
stars-1237.png,57.5,-57.5001,11
stars-1238.png,87.5,87.5001,8
stars-1239.png,157.5,-7.5001,10
stars-1240.png,197.5,-72.5001,1
stars-1241.png,42.5,42.5001,2
stars-1242.png,292.5,-52.5001,9
stars-1243.png,107.5,-72.5001,1
stars-1244.png,222.5,-22.5001,9
stars-1245.png,57.5,-72.5001,1
stars-1246.png,182.5,82.5001,8
stars-1247.png,342.5,62.5001,8
stars-1248.png,97.5,67.5001,8
stars-1249.png,2.5,-77.5001,1
stars-1250.png,102.5,-37.5001,6
stars-1251.png,92.5,-57.5001,6
stars-1252.png,167.5,-82.5001,1
stars-1253.png,292.5,72.5001,8
stars-1254.png,327.5,-42.5001,0
stars-1255.png,137.5,-17.5001,6
stars-1256.png,67.5,-37.5001,11
stars-1257.png,192.5,12.5001,7
stars-1258.png,122.5,77.5001,8
stars-1259.png,272.5,37.5001,5
stars-1260.png,187.5,82.5001,8
stars-1261.png,102.5,37.5001,2
stars-1262.png,357.5,67.5001,8
stars-1263.png,352.5,87.5001,8
stars-1264.png,192.5,42.5001,7
stars-1265.png,307.5,52.5001,5
stars-1266.png,52.5,-67.5001,1
stars-1267.png,152.5,-72.5001,1
stars-1268.png,22.5,7.5001,4
stars-1269.png,127.5,77.5001,8
stars-1270.png,352.5,82.5001,8
stars-1271.png,242.5,17.5001,7
stars-1272.png,232.5,47.5001,7
stars-1273.png,42.5,-2.5001,11
stars-1274.png,12.5,17.5001,4
stars-1275.png,132.5,67.5001,8
stars-1276.png,32.5,52.5001,4
stars-1277.png,7.5,2.5001,4
stars-1278.png,7.5,-77.5001,1
stars-1279.png,357.5,72.5001,8
stars-1280.png,102.5,-7.5001,6
stars-1281.png,342.5,-2.5001,0
stars-1282.png,112.5,22.5001,2
stars-1283.png,2.5,-17.5001,11
stars-1284.png,37.5,47.5001,4
stars-1285.png,37.5,77.5001,8
stars-1286.png,337.5,12.5001,4
stars-1287.png,297.5,-12.5001,0
stars-1288.png,292.5,82.5001,8
stars-1289.png,17.5,17.5001,4
stars-1290.png,47.5,42.5001,2
stars-1291.png,82.5,-37.5001,6
stars-1292.png,67.5,7.5001,2
stars-1293.png,237.5,-87.5001,1
stars-1294.png,102.5,47.5001,2
stars-1295.png,227.5,-42.5001,9
stars-1296.png,342.5,37.5001,4
stars-1297.png,237.5,42.5001,7
stars-1298.png,12.5,47.5001,4
stars-1299.png,67.5,-7.5001,11
stars-1300.png,152.5,37.5001,3
stars-1301.png,77.5,-52.5001,6
stars-1302.png,107.5,67.5001,8
stars-1303.png,17.5,-27.5001,11
stars-1304.png,212.5,82.5001,8
stars-1305.png,12.5,-77.5001,1
stars-1306.png,322.5,67.5001,8
stars-1307.png,77.5,67.5001,8
stars-1308.png,162.5,2.5001,3
stars-1309.png,37.5,-17.5001,11
stars-1310.png,347.5,72.5001,8
stars-1311.png,47.5,-7.5001,11
stars-1312.png,97.5,12.5001,2
stars-1313.png,27.5,57.5001,4
stars-1314.png,137.5,-52.5001,6
stars-1315.png,157.5,-42.5001,10
stars-1316.png,292.5,-32.5001,0
stars-1317.png,327.5,7.5001,0
stars-1318.png,17.5,82.5001,8
stars-1319.png,57.5,-32.5001,11
stars-1320.png,132.5,42.5001,3
stars-1321.png,22.5,-82.5001,1
stars-1322.png,37.5,22.5001,4
stars-1323.png,257.5,17.5001,5
stars-1324.png,87.5,-82.5001,1
stars-1325.png,257.5,-37.5001,9
stars-1326.png,302.5,-7.5001,0
stars-1327.png,67.5,42.5001,2
stars-1328.png,287.5,-87.5001,1
stars-1329.png,137.5,57.5001,3
stars-1330.png,252.5,77.5001,8
stars-1331.png,22.5,-47.5001,11
stars-1332.png,327.5,-77.5001,1
stars-1333.png,152.5,-7.5001,10
stars-1334.png,127.5,62.5001,8
stars-1335.png,132.5,-2.5001,6
stars-1336.png,207.5,87.5001,8
stars-1337.png,7.5,-47.5001,11
stars-1338.png,112.5,-7.5001,6
stars-1339.png,322.5,-17.5001,0
stars-1340.png,72.5,57.5001,2
stars-1341.png,17.5,-57.5001,11
stars-1342.png,182.5,-12.5001,10
stars-1343.png,327.5,-67.5001,1
stars-1344.png,357.5,-72.5001,1
stars-1345.png,162.5,-47.5001,10
stars-1346.png,27.5,67.5001,8
stars-1347.png,252.5,-37.5001,9
stars-1348.png,327.5,87.5001,8
stars-1349.png,347.5,47.5001,4
stars-1350.png,117.5,-47.5001,6
stars-1351.png,272.5,-17.5001,9
stars-1352.png,192.5,-17.5001,10
stars-1353.png,307.5,17.5001,5
stars-1354.png,72.5,-7.5001,11
stars-1355.png,152.5,47.5001,3
stars-1356.png,257.5,52.5001,5
stars-1357.png,132.5,17.5001,3
stars-1358.png,127.5,12.5001,3
stars-1359.png,187.5,-52.5001,10
stars-1360.png,287.5,47.5001,5
stars-1361.png,72.5,2.5001,2
stars-1362.png,222.5,-2.5001,7
stars-1363.png,222.5,-27.5001,9
stars-1364.png,302.5,-12.5001,0
stars-1365.png,57.5,7.5001,2
stars-1366.png,197.5,42.5001,7
stars-1367.png,102.5,-67.5001,1
stars-1368.png,92.5,12.5001,2
stars-1369.png,82.5,-12.5001,6
stars-1370.png,197.5,52.5001,7
stars-1371.png,7.5,-17.5001,11
stars-1372.png,12.5,-52.5001,11
stars-1373.png,17.5,77.5001,8
stars-1374.png,102.5,-62.5001,1
stars-1375.png,42.5,-52.5001,11
stars-1376.png,172.5,87.5001,8
stars-1377.png,42.5,47.5001,2
stars-1378.png,172.5,27.5001,3
stars-1379.png,277.5,-32.5001,9
stars-1380.png,227.5,-87.5001,1
stars-1381.png,97.5,-22.5001,6
stars-1382.png,102.5,-52.5001,6
stars-1383.png,62.5,-77.5001,1
stars-1384.png,217.5,-52.5001,9
stars-1385.png,172.5,77.5001,8
stars-1386.png,67.5,-17.5001,11
stars-1387.png,182.5,-52.5001,10
stars-1388.png,7.5,62.5001,8
stars-1389.png,242.5,-72.5001,1
stars-1390.png,322.5,-42.5001,0
stars-1391.png,177.5,-37.5001,10
stars-1392.png,122.5,-42.5001,6
stars-1393.png,202.5,17.5001,7
stars-1394.png,142.5,37.5001,3
stars-1395.png,177.5,57.5001,3
stars-1396.png,227.5,-82.5001,1
stars-1397.png,162.5,-37.5001,10
stars-1398.png,72.5,37.5001,2
stars-1399.png,302.5,17.5001,5
stars-1400.png,192.5,7.5001,7
stars-1401.png,197.5,-62.5001,1
stars-1402.png,187.5,-72.5001,1
stars-1403.png,202.5,-52.5001,10
stars-1404.png,347.5,-27.5001,0
stars-1405.png,257.5,42.5001,5
stars-1406.png,207.5,-2.5001,7
stars-1407.png,307.5,27.5001,5
stars-1408.png,167.5,-87.5001,1
stars-1409.png,77.5,-37.5001,6
stars-1410.png,107.5,-77.5001,1
stars-1411.png,167.5,32.5001,3
stars-1412.png,7.5,-57.5001,1
stars-1413.png,57.5,77.5001,8
stars-1414.png,87.5,27.5001,2
stars-1415.png,32.5,-42.5001,11
stars-1416.png,252.5,37.5001,7
stars-1417.png,347.5,7.5001,4
stars-1418.png,192.5,-12.5001,10
stars-1419.png,232.5,67.5001,8
stars-1420.png,37.5,27.5001,4
stars-1421.png,247.5,62.5001,8
stars-1422.png,87.5,22.5001,2
stars-1423.png,207.5,12.5001,7
stars-1424.png,197.5,-67.5001,1
stars-1425.png,152.5,82.5001,8
stars-1426.png,102.5,7.5001,2
stars-1427.png,272.5,52.5001,5
stars-1428.png,62.5,72.5001,8
stars-1429.png,107.5,-2.5001,6
stars-1430.png,317.5,-47.5001,0
stars-1431.png,132.5,27.5001,3
stars-1432.png,27.5,-2.5001,11
stars-1433.png,182.5,52.5001,3
stars-1434.png,232.5,62.5001,8
stars-1435.png,137.5,-12.5001,6
stars-1436.png,217.5,47.5001,7
stars-1437.png,357.5,-12.5001,0
stars-1438.png,37.5,57.5001,8
stars-1439.png,117.5,-22.5001,6
stars-1440.png,282.5,-82.5001,1
stars-1441.png,202.5,-7.5001,10
stars-1442.png,32.5,-77.5001,1
stars-1443.png,187.5,-32.5001,10
stars-1444.png,267.5,42.5001,5
stars-1445.png,92.5,-22.5001,6
stars-1446.png,287.5,77.5001,8
stars-1447.png,217.5,-47.5001,9
stars-1448.png,127.5,-17.5001,6
stars-1449.png,192.5,17.5001,7
stars-1450.png,137.5,52.5001,3
stars-1451.png,347.5,17.5001,4
stars-1452.png,192.5,72.5001,8
stars-1453.png,277.5,-42.5001,9
stars-1454.png,352.5,72.5001,8
stars-1455.png,342.5,52.5001,4
stars-1456.png,197.5,-87.5001,1
stars-1457.png,317.5,72.5001,8
stars-1458.png,2.5,-47.5001,11
stars-1459.png,252.5,-62.5001,1
stars-1460.png,327.5,72.5001,8
stars-1461.png,312.5,-87.5001,1
stars-1462.png,292.5,12.5001,5
stars-1463.png,322.5,12.5001,5
stars-1464.png,327.5,27.5001,4
stars-1465.png,177.5,-2.5001,10
stars-1466.png,22.5,72.5001,8
stars-1467.png,317.5,-82.5001,1
stars-1468.png,272.5,7.5001,5
stars-1469.png,342.5,27.5001,4
stars-1470.png,82.5,72.5001,8
stars-1471.png,7.5,27.5001,4
stars-1472.png,47.5,-62.5001,1
stars-1473.png,222.5,-52.5001,9
stars-1474.png,52.5,82.5001,8
stars-1475.png,337.5,62.5001,8
stars-1476.png,282.5,62.5001,8
stars-1477.png,167.5,42.5001,3
stars-1478.png,37.5,-52.5001,11
stars-1479.png,317.5,7.5001,5
stars-1480.png,192.5,-22.5001,10
stars-1481.png,222.5,22.5001,7
